Date,Sales_Brot,Sales_Broetchen,Sales_Croissant,Sales_Konditorei,Sales_Kuchen,Sales_Saisonbrot,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_ostersonntag,holiday_pfingstmontag,holiday_pfingstsonntag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einheit,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,KielerWoche,weekday,month,dayofmonth,dayofyear,year
2014-12-10,99.91871718427049,252.699007927617,95.94460776755992,85.9499222101757,269.416456604745,117.56834879112499,5.0,4.875,13,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,10,344,14
2014-12-11,109.754570057738,283.46708613815497,86.8158104283075,53.6926089868534,232.671537573173,59.171032682984894,7.0,4.0,12,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,345,14
2014-12-12,109.142671748118,236.144754325065,87.4546226090543,56.919340903606205,173.92212526984403,50.5219587418013,7.0,7.25,18,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,346,14
2014-12-13,124.956684401136,401.072721907004,141.53217868144898,60.19319340716039,318.659955256217,84.1653777121234,5.0,4.75,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,13,347,14
2014-12-14,102.80557310108,588.469539344584,199.26330754061402,106.10502800344801,310.473797597408,119.15273334006599,4.0,3.5,9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,348,14
2014-12-15,96.31369363398291,243.23462551304297,84.7009602246491,78.4292318376585,221.061393791211,82.8957232240362,7.0,4.75,11,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,349,14
2014-12-16,97.76858423700041,280.87425993813997,90.62442588254291,45.393762740090295,289.654771100684,78.92614292160859,8.0,4.625,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,350,14
2014-12-17,102.85683544204599,269.19232102012296,92.8686371290321,63.25456378047879,278.732408832816,82.1046513283604,7.0,3.625,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,17,351,14
2014-12-18,112.769700687238,303.352792801362,98.92042001796791,0.0,271.097103833216,83.5148847689683,7.0,10.0,11,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,18,352,14
2014-12-19,100.43460543229601,307.884791280942,82.7764794714156,0.0,242.84972520908403,89.46403274562309,5.0,8.125,15,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,19,353,14
2014-12-20,92.9765497836537,384.797857820002,136.332087094635,0.0,178.07254058996998,40.4652488409206,6.0,5.375,24,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,20,354,14
2014-12-21,74.1776353738615,508.555021590987,154.631949040196,91.03458973141892,253.04551682248402,38.6855509856721,6.0,6.625,14,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,21,355,14
2014-12-22,166.062608421996,320.63487102677504,121.78829220581001,62.845395719958404,230.826153750681,148.202392082476,7.0,9.75,21,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,0,12,22,356,14
2014-12-23,184.21718934313,408.003200633712,87.48554167998141,0.0,224.55885383095298,113.86450158699101,7.0,9.125,19,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,1,12,23,357,14
2014-12-24,289.724706873301,477.65366228546304,100.716513467206,0.0,268.806966002035,60.993480625271594,5.0,7.75,21,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,2,12,24,358,14
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.125,17,71.0,1. Weihnachtstag,1,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,3,12,25,359,14
2014-12-26,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,22.0,2. Weihnachtstag,0,1,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,4,12,26,360,14
2014-12-27,133.160219555693,513.661678925283,184.816622133556,78.5755131710058,286.92402318367,26.158306145521802,3.0,-0.25,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,5,12,27,361,14
2014-12-28,65.5011765409885,623.538032623429,165.516327951762,136.001447208449,226.105265011128,79.6840824625434,1.0,-0.5,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,6,12,28,362,14
2014-12-29,159.353174871792,458.033861425878,195.187828407006,0.0,303.672763265607,0.0,5.0,0.75,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,0,12,29,363,14
2014-12-30,171.900364677079,581.740967169718,204.843887483445,0.0,430.33697684188905,42.224805391165205,7.0,5.25,9,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,1,12,30,364,14
2014-12-31,253.25502096677002,643.377780141136,162.622976706613,0.0,1879.4618307673397,0.0,6.0,7.375,11,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,2,12,31,365,14
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.125,13,10.0,Neujahr,0,0,0,0,1,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,3,1,1,1,15
2015-01-02,171.436480362582,512.177720196036,182.12300932264301,85.9359726763682,300.829805798494,31.6443089201977,6.0,7.75,24,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,4,1,2,2,15
2015-01-03,146.725466464595,495.48368624382795,170.963077720877,74.71937287892179,277.833431786885,27.332568787866503,7.0,4.875,25,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,5,1,3,3,15
2015-01-04,69.26187501644459,652.43960117373,202.305946358765,131.61138792274,337.565571891077,31.598112933130604,0.0,4.75,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,4,15
2015-01-05,159.498680849924,349.399884653548,161.989626362703,72.7394907523189,270.17373191803904,18.4839927152663,8.0,5.875,8,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,15
2015-01-06,116.621821467299,310.462558578491,125.356639510072,85.5846124596724,265.85486010267397,40.2233116111995,8.0,3.625,8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,15
2015-01-07,116.046870294295,289.568739500106,115.66283905794701,86.92751045885971,263.03524552906003,0.0,6.0,5.75,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,7,15
2015-01-08,88.9219763738156,313.907584824392,91.4747039377377,70.37753747369909,230.86684942807702,0.0,8.0,6.375,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,8,15
2015-01-09,89.51585532612059,314.26237720896,111.936085655585,71.43840747191891,240.167564518219,0.0,6.0,7.5,25,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,9,15
2015-01-10,67.954839483437,349.344531472799,122.265690196784,64.1638629091181,304.334671385998,0.0,6.0,10.0,28,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10,10,15
2015-01-11,102.50355645529801,551.204782732623,184.229098838524,122.970550791976,314.28252636957995,0.0,5.0,4.25,23,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11,11,15
2015-01-12,122.717043089708,254.72097087377603,103.980091719935,58.3365912420298,183.01934613080502,0.0,7.0,7.5,19,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12,15
2015-01-13,86.441812930424,253.267146283048,98.2223034780195,68.99728250544189,248.091361140205,0.0,7.0,7.75,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,13,15
2015-01-14,72.79183981759209,229.38414618971,99.41592368611099,70.4651659015092,235.49178387272002,0.0,6.0,3.125,16,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,14,15
2015-01-15,93.76717991342849,251.148387388712,79.08988751413959,69.44401599907951,255.715603348889,0.0,7.0,6.75,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,15,15
2015-01-16,131.91395006800101,314.442179091712,135.04211538638398,78.3484660148403,294.576404705863,0.0,6.0,6.75,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,16,15
2015-01-17,115.086208812258,447.61169281563906,144.697761867106,101.780919085691,382.824611402643,0.0,1.0,4.25,12,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,17,17,15
2015-01-18,47.8910511689248,615.895161452642,181.24779038992298,204.69331119337798,325.12197864382006,0.0,8.0,2.0,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,18,18,15
2015-01-19,138.935449172918,287.12848916472,106.52253241439199,63.012052697626295,243.75068666005401,0.0,7.0,1.0,5,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19,15
2015-01-20,116.932538278351,297.627496877784,115.88059376519199,73.03754974769551,309.385357960923,0.0,7.0,-0.375,4,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,20,15
2015-01-21,90.10345878630991,285.54598676845796,115.517804650047,63.1553176365701,271.986313846711,0.0,8.0,-1.125,4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,21,15
2015-01-22,135.950512983467,265.194435459988,113.37969263442,61.803802390978404,299.101267021608,0.0,7.0,-1.375,3,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,22,22,15
2015-01-23,130.976061288992,279.183609587953,99.97678058107799,68.559045168997,275.460914012407,0.0,8.0,-1.25,5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,23,23,15
2015-01-24,140.03186322028,415.166425975778,133.804409424965,54.0561105891749,376.78595044962196,0.0,7.0,-0.5,10,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,24,24,15
2015-01-25,94.493388512183,555.586060097281,182.84293510866502,176.90180258166,432.111683660143,0.0,6.0,2.875,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,25,25,15
2015-01-26,150.51678717379,285.783235454514,94.8677658759417,62.7936586310808,214.316488368471,0.0,7.0,3.375,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,26,15
2015-01-27,141.51879269970502,286.802025247007,127.22989550669399,78.66740352794929,259.895021701426,0.0,2.0,4.875,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,27,15
2015-01-28,124.273404481234,318.608712118946,119.38975034298201,54.1152141456079,290.420362377553,0.0,7.0,4.875,17,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,28,28,15
2015-01-29,129.932530553471,276.548941252601,130.868669740543,66.4012476272315,298.873227773722,0.0,7.0,1.5,12,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,29,29,15
2015-01-30,100.75421525386,315.018937970584,159.093345754654,67.652941573495,301.211380864112,0.0,7.0,1.125,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,30,30,15
2015-01-31,129.03942125535698,433.18388452048106,168.031157476338,66.4961056765624,442.294446547651,0.0,7.0,-2.375,7,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,31,31,15
2015-02-01,92.189837282486,633.309542257817,187.804159224486,214.869292194541,388.585353237256,0.0,7.0,-0.25,9,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,32,15
2015-02-02,159.254353701805,338.32721016177396,117.759219302661,123.69776648805201,317.407641410708,0.0,6.0,1.0,10,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,33,15
2015-02-03,112.095171542871,258.959088520931,117.984827108186,104.342988837394,289.847839834235,0.0,7.0,-1.0,10,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,34,15
2015-02-04,111.66941350431999,255.937860472559,92.20568620440359,127.095636994155,294.315633387072,0.0,6.0,-1.875,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,35,15
2015-02-05,133.827962608871,277.511618112389,78.9008139226001,106.88261797207599,297.882645346675,0.0,5.0,0.75,10,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,36,15
2015-02-06,136.337106368056,312.249043728816,115.70497658531201,219.523814146721,385.500566451671,0.0,2.0,-0.5,6,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,37,15
2015-02-07,130.642229801113,381.572014473511,140.836707362583,136.049442310194,349.157579410765,0.0,7.0,4.125,18,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,38,15
2015-02-08,62.750062992055994,531.337730533032,178.816699756959,256.535701898324,470.16618925582395,0.0,1.0,3.375,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,39,15
2015-02-09,112.74746047850401,281.177822022831,79.404680687591,121.963218496309,258.736139221055,0.0,7.0,6.875,13,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,40,15
2015-02-10,94.7581535487495,266.498461599989,103.738973554113,124.082529993763,259.00072413640703,0.0,7.0,7.625,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,41,15
2015-02-11,94.7022920091949,283.83215761827597,99.66097414299959,133.991008009117,275.502444506022,0.0,8.0,4.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,42,15
2015-02-12,99.58016899195542,245.235034353123,80.54179841830171,105.109162581464,259.72207185251096,0.0,8.0,2.0,4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,43,15
2015-02-13,91.3547288868634,250.60833531463902,106.163072731659,164.11400018970198,315.198418349884,0.0,8.0,1.25,6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,13,44,15
2015-02-14,62.23460060497111,417.74237698315596,143.371302913962,190.148450615832,394.074973494992,0.0,7.0,1.625,9,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,14,45,15
2015-02-15,96.7929953706798,481.86066809709297,173.24383000666802,197.39238538863,360.747312180387,0.0,7.0,3.125,16,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,15,46,15
2015-02-16,118.25547507168501,286.888417666815,126.326268412728,97.60351287336509,285.836214390694,0.0,8.0,2.0,9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,47,15
2015-02-17,118.509639861913,262.907455009083,113.35093501315501,136.83107870616,305.542955060461,0.0,6.0,1.125,7,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,48,15
2015-02-18,123.26781724928301,248.327220948223,81.7131255419403,98.72402357778108,276.652206222818,0.0,3.0,5.5,12,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,49,15
2015-02-19,123.69090336091999,284.788201346631,96.8477619511367,144.886196208494,321.730863755787,0.0,0.0,6.25,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19,50,15
2015-02-20,117.28770391759899,313.93187452648897,106.08645456244699,138.979259617537,265.719910475798,0.0,8.0,3.875,11,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,51,15
2015-02-21,107.174143505865,389.388938515412,124.81765406962,111.30529428630301,276.812334391166,0.0,7.0,3.875,16,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,21,52,15
2015-02-22,70.4631468349699,560.280256054484,189.394297054986,329.636553747233,465.66198210267703,0.0,5.0,5.25,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,22,53,15
2015-02-23,66.8925102653853,222.509783508774,94.75935040731709,65.2802336107391,209.048085196786,0.0,7.0,4.5,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,54,15
2015-02-24,105.730056008902,243.882700841609,81.9621637813295,85.47233067976359,235.54636771592098,0.0,7.0,5.625,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,55,15
2015-02-25,81.6177684403834,247.26505355943698,104.96298155161301,66.5001800170103,248.748539126529,0.0,5.0,5.875,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,56,15
2015-02-26,104.017958777385,245.520846652551,61.8286141075604,53.857325859608096,203.846174479151,0.0,5.0,6.625,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,26,57,15
2015-02-27,101.514216092369,268.70501290331504,107.787737695716,90.6234358309477,212.66411935818698,0.0,7.0,4.5,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,27,58,15
2015-02-28,99.5688944630867,343.067931178869,131.146672361349,66.7494991172986,298.020877734513,0.0,3.0,5.625,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,28,59,15
2015-03-01,45.73432453462689,435.076835491745,174.178021471163,115.774341903804,288.61976876178,0.0,7.0,6.75,15,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,60,15
2015-03-02,104.963808490064,254.485164508834,82.7182341803118,71.9084682586098,186.087523297592,0.0,6.0,5.125,23,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,61,15
2015-03-03,96.3163361056603,270.361598110118,77.4418733695842,46.549832303521995,233.360645977411,0.0,6.0,5.0,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,62,15
2015-03-04,76.5028628068188,246.332586657334,102.301053538414,65.1707860093035,227.526630558065,0.0,6.0,5.0,18,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,63,15
2015-03-05,115.664704258596,275.116919242864,117.287155134629,65.2095428993818,205.05913999582802,0.0,7.0,6.625,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,64,15
2015-03-06,100.668607215573,297.136244722274,121.559740836917,68.8019764229724,238.61323823677898,0.0,7.0,8.125,12,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,65,15
2015-03-07,106.704697425172,371.471472262365,116.290165013612,104.60685324504801,262.806831079145,0.0,7.0,10.125,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,66,15
2015-03-08,80.654299664346,554.7213666563771,177.593434050659,205.57099280524,341.796143879394,0.0,0.0,14.0,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,67,15
2015-03-09,145.51759524202402,280.11470823047904,80.1311749505893,41.72560994340861,261.32682912254904,0.0,4.0,8.375,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,68,15
2015-03-10,120.053548888447,279.649961183193,130.325454800002,81.469301222971,232.538394821195,0.0,3.0,9.5,13,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,69,15
2015-03-11,77.59252787661441,274.719950167954,102.06811166679701,56.4990825988405,223.97010371156398,0.0,0.0,9.125,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,70,15
2015-03-12,123.32121017256901,271.057968620896,94.06423457327259,84.3321888197467,210.491995601659,0.0,0.0,7.125,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,71,15
2015-03-13,104.09727840711001,263.861714656075,100.192312221242,101.349615757381,237.234063735022,0.0,6.0,4.875,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,72,15
2015-03-14,98.28118560688141,360.715430654047,137.39060848102,74.0860398307729,234.545964942322,0.0,7.0,5.125,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,73,15
2015-03-15,56.9672232806217,461.035577320529,119.54516706623998,130.549602673201,278.61240398646197,0.0,7.0,5.75,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,74,15
2015-03-16,136.698666060069,269.022901877525,104.061780753424,82.2767663365038,252.212892372443,0.0,2.0,8.625,13,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,75,15
2015-03-17,136.644449549369,296.541237199908,97.64608759997151,77.80125963452329,300.47649076200804,0.0,1.0,10.75,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,76,15
2015-03-18,117.213496435657,292.981913276133,108.643986899682,88.7176395035293,319.376884998689,0.0,4.0,10.625,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,77,15
2015-03-19,121.351949525045,267.179427626967,76.05564303581859,82.99651110735641,271.632339767702,0.0,0.0,10.375,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,78,15
2015-03-20,125.078492851656,299.760479051294,94.56323372020219,88.65359095381149,339.055856444566,0.0,7.0,5.0,9,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,79,15
2015-03-21,113.449213775737,383.085780794877,128.118006311446,52.639809323212994,330.021049430432,0.0,7.0,4.5,21,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,80,15
2015-03-22,71.5711481513957,489.59934551007007,124.288818099514,131.605920044064,379.02192208607397,0.0,0.0,4.375,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,22,81,15
2015-03-23,129.186723027161,292.836479169109,97.7709681259075,57.7729211412768,268.60498187342097,0.0,0.0,7.75,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,82,15
2015-03-24,114.539801718388,297.037588138176,86.518746534295,56.0889149961493,285.301446768427,0.0,6.0,7.875,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24,83,15
2015-03-25,85.76756992405609,335.007901867692,100.897840106466,75.46971836429421,313.737446087374,0.0,6.0,7.875,14,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25,84,15
2015-03-26,126.909561618178,303.65581239353804,93.3229257148621,94.1972531849185,266.97258700229304,0.0,7.0,7.125,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,85,15
2015-03-27,113.20512134115299,320.938056470297,117.87579615469299,81.36574705302749,293.18958212628297,0.0,7.0,7.0,7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,27,86,15
2015-03-28,177.270608855771,428.350102346051,145.979562367808,120.72923268349199,394.782309943371,0.0,7.0,8.5,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,28,87,15
2015-03-29,56.8890738313162,489.84660963621695,140.02511297781,108.58497400050301,307.88014382012904,0.0,7.0,8.25,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,29,88,15
2015-03-30,110.28851577067499,351.715484397675,101.685038768879,93.81079401832291,260.7747623843,0.0,6.0,6.5,29,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,89,15
2015-03-31,101.620422865145,339.71388362822,79.35770183164809,95.53466885105351,249.169849496114,0.0,7.0,6.375,35,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,31,90,15
2015-04-01,134.425214341545,373.724177525822,151.10960835640898,69.7873283360318,319.186205355817,0.0,4.0,5.0,24,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,2,4,1,91,15
2015-04-02,269.424940927989,525.4764224744471,183.215551302075,44.0544861327719,406.35393753221297,0.0,6.0,6.5,19,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,3,4,2,92,15
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.375,14,0.0,Karfreitag,0,0,0,1,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,4,4,3,93,15
2015-04-04,274.149943740529,624.731396612574,262.841739078878,0.0,495.482512843952,0.0,0.0,8.375,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,5,4,4,94,15
2015-04-05,102.98164684274401,713.240728417569,243.89821522098,101.154372513509,311.448562590211,0.0,3.0,8.625,11,0.0,Ostersonntag,0,0,0,0,0,0,1,0,0,0,0,0,osterferien,0,1,0,0,0,0,6,4,5,95,15
2015-04-06,60.14452234616421,728.862922564967,232.926035642952,115.850549632261,293.886267424832,0.0,0.0,7.75,10,0.0,Ostermontag,0,0,0,0,0,1,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,0,4,6,96,15
2015-04-07,115.651138885906,402.937213841427,139.741645956969,99.9708304210839,242.488202056041,0.0,7.0,7.75,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,1,4,7,97,15
2015-04-08,89.8685552544395,372.219387571259,134.171856017115,89.48541075335659,240.166760042682,0.0,2.0,12.0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,2,4,8,98,15
