date,sales_brot,sales_broetchen,sales_croissant,sales_konditorei,sales_kuchen,sales_saisonbrot,bewoelkung,temperatur,windgeschwindigkeit,wettercode,kielerwoche,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_pfingstmontag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einhei,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,weekday,month,day,year,holiday_total
"2014-11-20,131.3148,281.9634,122.335,53.04263,247.2392,56.22746,5,6.125,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,11,20,20,0"
"2014-11-21,142.8956,319.5759,154.1793,60.71699,274.8849,88.96104,6,6.5,5,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,11,21,21,0"
"2014-11-22,92.66164,453.569,185.1231,54.65305,268.133,35.07373,7,5.75,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,11,22,22,0"
"2014-11-23,88.85327,669.9677,260.2955,155.339,339.3352,52.37184,6,6.75,7,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,11,23,23,0"
"2014-11-24,135.4951,308.9109,144.6042,61.48077,253.9791,40.76311,3,9.375,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,11,24,24,0"
"2014-11-25,125.7765,296.6043,162.1097,68.32224,247.0359,62.04555,0,6.875,4,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,11,25,25,0"
"2014-11-26,98.54214,289.6315,136.4663,85.68768,262.2532,66.3335,3,5.625,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,11,26,26,0"
"2014-11-27,114.3667,295.5307,133.9296,76.75159,240.2317,63.83339,0,4.5,10,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,11,27,27,0"
"2014-11-28,125.7703,304.3007,136.2721,81.8689,247.7521,87.77473,6,1.625,16,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,11,28,28,0"
"2014-11-29,143.2762,409.3296,180.2031,72.03481,302.0432,96.26411,8,1,10,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,11,29,29,0"
"2014-11-30,70.52382,663.6004,209.3572,141.989,363.2204,73.73618,8,0,11,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,11,30,30,0"
"2014-12-01,128.4541,270.5944,119.4279,76.61776,256.6082,69.37295,7,-2,13,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,12,1,1,0"
"2014-12-02,154.2426,275.9783,114.3448,59.39387,265.9337,83.86565,8,-3,7,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,12,2,2,0"
"2014-12-03,133.9908,263.7077,107.9669,80.10276,246.9371,77.73907,7,.625,10,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,12,3,3,0"
"2014-12-04,124.1678,277.7307,118.9806,69.34762,251.0358,67.7872,8,3.75,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,12,4,4,0"
"2014-12-05,83.51043,251.2961,102.7143,0,249.4661,86.13904,7,2,7,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,12,5,5,0"
"2014-12-06,127.8941,425.2357,137.0722,59.28333,291.6185,172.866,2,5.75,7,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,12,6,6,0"
"2014-12-07,75.51292,579.7425,176.3988,133.4402,276.6519,81.80692,7,4.875,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,12,7,7,0"
"2014-12-08,102.6788,256.596,85.12216,40.97796,235.3848,67.11015,7,3.25,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,12,8,8,0"
"2014-12-09,110.4765,264.8816,110.1888,71.15456,272.8289,72.96587,8,2.125,9,45,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,12,9,9,0"
"2014-12-10,99.91872,252.699,95.94461,85.94992,269.4164,117.5684,5,4.875,13,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,12,10,10,0"
"2014-12-11,109.7546,283.4671,86.81581,53.69261,232.6715,59.17103,7,4,12,95,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,12,11,11,0"
"2014-12-12,109.1427,236.1448,87.45462,56.91934,173.9221,50.52196,7,7.25,18,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,12,12,12,0"
"2014-12-13,124.9567,401.0727,141.5322,60.19319,318.6599,84.16537,5,4.75,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,12,13,13,0"
"2014-12-14,102.8056,588.4695,199.2633,106.105,310.4738,119.1527,4,3.5,9,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,12,14,14,0"
"2014-12-15,96.31369,243.2346,84.70096,78.42923,221.0614,82.89572,7,4.75,11,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,12,15,15,0"
"2014-12-16,97.76859,280.8743,90.62443,45.39376,289.6548,78.92614,8,4.625,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,12,16,16,0"
"2014-12-17,102.8568,269.1923,92.86864,63.25456,278.7324,82.10465,7,3.625,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,12,17,17,0"
"2014-12-18,112.7697,303.3528,98.92042,0,271.0971,83.51488,7,10,11,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,12,18,18,0"
"2014-12-19,100.4346,307.8848,82.77648,0,242.8497,89.46404,5,8.125,15,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,12,19,19,0"
"2014-12-20,92.97655,384.7979,136.3321,0,178.0725,40.46525,6,5.375,24,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,12,20,20,0"
"2014-12-21,74.17764,508.555,154.6319,91.03459,253.0455,38.68555,6,6.625,14,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,12,21,21,0"
"2014-12-22,166.0626,320.6349,121.7883,62.84539,230.8262,148.2024,7,9.75,21,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,0,12,22,22,0"
"2014-12-23,184.2172,408.0032,87.48554,0,224.5589,113.8645,7,9.125,19,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,1,12,23,23,0"
"2014-12-24,289.7247,477.6537,100.7165,0,268.807,60.99348,5,7.75,21,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,2,12,24,24,0"
"2014-12-27,133.1602,513.6617,184.8166,78.57552,286.924,26.15831,3,-.25,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,5,12,27,27,0"
"2014-12-28,65.50117,623.538,165.5163,136.0014,226.1053,79.68408,1,-.5,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,6,12,28,28,0"
"2014-12-29,159.3532,458.0339,195.1878,0,303.6728,0,5,.75,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,0,12,29,29,0"
"2014-12-30,171.9004,581.741,204.8439,0,430.337,42.2248,7,5.25,9,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,1,12,30,30,0"
"2014-12-31,253.255,643.3778,162.623,0,1879.462,0,6,7.375,11,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,2,12,31,31,0"
"2015-01-02,171.4365,512.1777,182.123,85.93597,300.8298,31.64431,6,7.75,24,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,4,1,2,2,0"
"2015-01-03,146.7255,495.4837,170.9631,74.71938,277.8334,27.33257,7,4.875,25,69,0,""0"",0,0,0,0,0,0,0,0,0,0,""weihnachtsferien"",0,0,0,0,1,5,1,3,3,0"
"2015-01-04,69.26187,652.4396,202.306,131.6114,337.5656,31.59811,0,4.75,15,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,1,4,4,0"
"2015-01-05,159.4987,349.3999,161.9896,72.73949,270.1737,18.48399,8,5.875,8,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,1,5,5,0"
"2015-01-06,116.6218,310.4626,125.3566,85.58461,265.8549,40.22331,8,3.625,8,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,1,6,6,0"
"2015-01-07,116.0469,289.5687,115.6628,86.92751,263.0352,0,6,5.75,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,1,7,7,0"
"2015-01-08,88.92197,313.9076,91.4747,70.37754,230.8669,0,8,6.375,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,1,8,8,0"
"2015-01-09,89.51585,314.2624,111.9361,71.43841,240.1676,0,6,7.5,25,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,1,9,9,0"
"2015-01-10,67.95484,349.3445,122.2657,64.16386,304.3347,0,6,10,28,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,1,10,10,0"
"2015-01-11,102.5036,551.2048,184.2291,122.9706,314.2825,0,5,4.25,23,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,1,11,11,0"
"2015-01-12,122.717,254.721,103.9801,58.33659,183.0193,0,7,7.5,19,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,1,12,12,0"
"2015-01-13,86.44181,253.2672,98.22231,68.99728,248.0914,0,7,7.75,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,1,13,13,0"
"2015-01-14,72.79184,229.3841,99.41592,70.46516,235.4918,0,6,3.125,16,71,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,1,14,14,0"
"2015-01-15,93.76718,251.1484,79.08989,69.44402,255.7156,0,7,6.75,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,1,15,15,0"
"2015-01-16,131.914,314.4422,135.0421,78.34846,294.5764,0,6,6.75,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,1,16,16,0"
"2015-01-17,115.0862,447.6117,144.6978,101.7809,382.8246,0,1,4.25,12,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,1,17,17,0"
"2015-01-18,47.89105,615.8951,181.2478,204.6933,325.122,0,8,2,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,1,18,18,0"
"2015-01-19,138.9355,287.1285,106.5225,63.01205,243.7507,0,7,1,5,71,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,1,19,19,0"
"2015-01-20,116.9325,297.6275,115.8806,73.03755,309.3853,0,7,-.375,4,77,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,1,20,20,0"
"2015-01-21,90.10346,285.546,115.5178,63.15532,271.9863,0,8,-1.125,4,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,1,21,21,0"
"2015-01-22,135.9505,265.1944,113.3797,61.8038,299.1013,0,7,-1.375,3,49,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,1,22,22,0"
"2015-01-23,130.9761,279.1836,99.97678,68.55904,275.4609,0,8,-1.25,5,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,1,23,23,0"
"2015-01-24,140.0319,415.1664,133.8044,54.05611,376.7859,0,7,-.5,10,71,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,1,24,24,0"
"2015-01-25,94.49339,555.5861,182.8429,176.9018,432.1117,0,6,2.875,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,1,25,25,0"
"2015-01-26,150.5168,285.7832,94.86777,62.79366,214.3165,0,7,3.375,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,1,26,26,0"
"2015-01-27,141.5188,286.802,127.2299,78.6674,259.895,0,2,4.875,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,1,27,27,0"
"2015-01-28,124.2734,318.6087,119.3897,54.11522,290.4203,0,7,4.875,17,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,1,28,28,0"
"2015-01-29,129.9325,276.549,130.8687,66.40125,298.8732,0,7,1.5,12,75,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,1,29,29,0"
"2015-01-30,100.7542,315.019,159.0934,67.65294,301.2114,0,7,1.125,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,1,30,30,0"
"2015-01-31,129.0394,433.1839,168.0312,66.49611,442.2944,0,7,-2.375,7,49,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,1,31,31,0"
"2015-02-01,92.18983,633.3096,187.8042,214.8693,388.5854,0,7,-.25,9,75,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,1,1,0"
"2015-02-02,159.2543,338.3272,117.7592,123.6978,317.4077,0,6,1,10,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,2,2,0"
"2015-02-03,112.0952,258.9591,117.9848,104.343,289.8478,0,7,-1,10,77,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,3,3,0"
"2015-02-04,111.6694,255.9379,92.20569,127.0956,294.3156,0,6,-1.875,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,4,4,0"
"2015-02-05,133.828,277.5116,78.90081,106.8826,297.8827,0,5,.75,10,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,5,5,0"
"2015-02-06,136.3371,312.2491,115.705,219.5238,385.5006,0,2,-.5,6,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,6,6,0"
"2015-02-07,130.6422,381.572,140.8367,136.0494,349.1576,0,7,4.125,18,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,7,7,0"
"2015-02-08,62.75006,531.3377,178.8167,256.5357,470.1662,0,1,3.375,14,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,8,8,0"
"2015-02-09,112.7475,281.1778,79.40468,121.9632,258.7361,0,7,6.875,13,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,9,9,0"
"2015-02-10,94.75816,266.4985,103.739,124.0825,259.0007,0,7,7.625,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,10,10,0"
"2015-02-11,94.70229,283.8322,99.66097,133.991,275.5024,0,8,4,5,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,11,11,0"
"2015-02-12,99.58017,245.235,80.5418,105.1092,259.7221,0,8,2,4,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,12,12,0"
"2015-02-13,91.35473,250.6083,106.1631,164.114,315.1984,0,8,1.25,6,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,13,13,0"
"2015-02-14,62.2346,417.7424,143.3713,190.1485,394.075,0,7,1.625,9,28,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,14,14,0"
"2015-02-15,96.79299,481.8607,173.2438,197.3924,360.7473,0,7,3.125,16,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,15,15,0"
"2015-02-16,118.2555,286.8884,126.3263,97.60352,285.8362,0,8,2,9,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,16,16,0"
"2015-02-17,118.5096,262.9074,113.3509,136.8311,305.543,0,6,1.125,7,45,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,17,17,0"
"2015-02-18,123.2678,248.3272,81.71313,98.72402,276.6522,0,3,5.5,12,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,18,18,0"
"2015-02-19,123.6909,284.7882,96.84776,144.8862,321.7309,0,0,6.25,13,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,19,19,0"
"2015-02-20,117.2877,313.9319,106.0865,138.9793,265.7199,0,8,3.875,11,71,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,20,20,0"
"2015-02-21,107.1741,389.3889,124.8177,111.3053,276.8123,0,7,3.875,16,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,21,21,0"
"2015-02-22,70.46315,560.2803,189.3943,329.6366,465.662,0,5,5.25,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,22,22,0"
"2015-02-23,66.89251,222.5098,94.75935,65.28024,209.0481,0,7,4.5,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,23,23,0"
"2015-02-24,105.7301,243.8827,81.96217,85.47233,235.5464,0,7,5.625,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,24,24,0"
"2015-02-25,81.61777,247.2651,104.963,66.50018,248.7485,0,5,5.875,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,25,25,0"
"2015-02-26,104.018,245.5208,61.82861,53.85733,203.8462,0,5,6.625,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,26,26,0"
"2015-02-27,101.5142,268.705,107.7877,90.62344,212.6641,0,7,4.5,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,27,27,0"
"2015-02-28,99.56889,343.0679,131.1467,66.7495,298.0209,0,3,5.625,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,28,28,0"
"2015-03-01,45.73433,435.0768,174.178,115.7743,288.6198,0,7,6.75,15,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,1,1,0"
"2015-03-02,104.9638,254.4852,82.71823,71.90847,186.0875,0,6,5.125,23,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,2,2,0"
"2015-03-03,96.31634,270.3616,77.44187,46.54983,233.3606,0,6,5,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,3,3,0"
"2015-03-04,76.50286,246.3326,102.3011,65.17078,227.5266,0,6,5,18,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,4,4,0"
"2015-03-05,115.6647,275.1169,117.2872,65.20954,205.0591,0,7,6.625,14,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,5,5,0"
"2015-03-06,100.6686,297.1362,121.5597,68.80198,238.6132,0,7,8.125,12,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,6,6,0"
"2015-03-07,106.7047,371.4715,116.2902,104.6068,262.8068,0,7,10.125,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,7,7,0"
"2015-03-08,80.6543,554.7214,177.5934,205.571,341.7961,0,0,14,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,8,8,0"
"2015-03-09,145.5176,280.1147,80.13117,41.72561,261.3268,0,4,8.375,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,9,9,0"
"2015-03-10,120.0536,279.65,130.3255,81.4693,232.5384,0,3,9.5,13,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,10,10,0"
"2015-03-11,77.59253,274.7199,102.0681,56.49908,223.9701,0,0,9.125,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,11,11,0"
"2015-03-12,123.3212,271.058,94.06423,84.33219,210.492,0,0,7.125,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,12,12,0"
"2015-03-13,104.0973,263.8617,100.1923,101.3496,237.2341,0,6,4.875,15,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,13,13,0"
"2015-03-14,98.28119,360.7154,137.3906,74.08604,234.546,0,7,5.125,15,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,14,14,0"
"2015-03-15,56.96722,461.0356,119.5452,130.5496,278.6124,0,7,5.75,13,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,15,15,0"
"2015-03-16,136.6987,269.0229,104.0618,82.27676,252.2129,0,2,8.625,13,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,16,16,0"
"2015-03-17,136.6445,296.5412,97.64609,77.80126,300.4765,0,1,10.75,11,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,17,17,0"
"2015-03-18,117.2135,292.9819,108.644,88.71764,319.3769,0,4,10.625,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,18,18,0"
"2015-03-19,121.352,267.1794,76.05564,82.99651,271.6324,0,0,10.375,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,19,19,0"
"2015-03-20,125.0785,299.7605,94.56323,88.65359,339.0558,0,7,5,9,45,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,20,20,0"
"2015-03-21,113.4492,383.0858,128.118,52.63981,330.0211,0,7,4.5,21,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,21,21,0"
"2015-03-22,71.57115,489.5993,124.2888,131.6059,379.0219,0,0,4.375,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,22,22,0"
"2015-03-23,129.1867,292.8365,97.77097,57.77292,268.605,0,0,7.75,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,23,23,0"
"2015-03-24,114.5398,297.0376,86.51875,56.08892,285.3015,0,6,7.875,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,24,24,0"
"2015-03-25,85.76757,335.0079,100.8978,75.46972,313.7375,0,6,7.875,14,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,25,25,0"
"2015-03-26,126.9096,303.6558,93.32293,94.19725,266.9726,0,7,7.125,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,26,26,0"
"2015-03-27,113.2051,320.938,117.8758,81.36575,293.1896,0,7,7,7,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,27,27,0"
"2015-03-28,177.2706,428.3501,145.9796,120.7292,394.7823,0,7,8.5,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,28,28,0"
"2015-03-29,56.88907,489.8466,140.0251,108.585,307.8802,0,7,8.25,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,29,29,0"
"2015-03-30,110.2885,351.7155,101.685,93.81079,260.7747,0,6,6.5,29,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,30,30,0"
"2015-03-31,101.6204,339.7139,79.3577,95.53467,249.1698,0,7,6.375,35,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,31,31,0"
"2015-04-01,134.4252,373.7242,151.1096,69.78733,319.1862,0,4,5,24,22,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,2,4,1,1,0"
"2015-04-02,269.4249,525.4764,183.2155,44.05449,406.3539,0,6,6.5,19,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,3,4,2,2,0"
"2015-04-04,274.1499,624.7314,262.8417,0,495.4825,0,0,8.375,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,5,4,4,4,0"
"2015-04-05,102.9816,713.2407,243.8982,101.1544,311.4485,0,3,8.625,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,6,4,5,5,0"
"2015-04-06,60.14452,728.8629,232.926,115.8505,293.8863,0,0,7.75,10,0,0,""Ostermontag"",0,0,0,0,0,1,0,0,0,0,""osterferien"",0,1,0,0,0,0,4,6,6,1"
"2015-04-07,115.6511,402.9372,139.7417,99.97083,242.4882,0,7,7.75,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,1,4,7,7,0"
"2015-04-08,89.86855,372.2194,134.1719,89.48541,240.1668,0,2,12,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,2,4,8,8,0"
"2015-04-09,157.557,368.14,144.6655,71.49973,271.0621,0,2,11.875,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,3,4,9,9,0"
"2015-04-10,125.6408,449.2009,176.1916,69.62134,273.777,0,1,14.125,8,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,4,4,10,10,0"
"2015-04-11,149.4711,435.938,241.9542,75.55625,279.734,0,2,16.75,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,5,4,11,11,0"
"2015-04-12,39.05487,423.1673,148.0039,170.6913,256.2201,0,5,12.375,16,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,6,4,12,12,0"
"2015-04-13,94.53577,286.8087,115.7758,85.54911,228.4411,0,4,8.875,21,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,0,4,13,13,0"
